game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season,season_start,opp_team_id,opp_pts,point_margin,spread,price,moneyline_price
21501136,2016-04-01,GSW vs. BOS,1610612738,f,W,44.0,32.0,0.579,41.0,87.0,0.471,8.0,23.0,0.348,19.0,30.0,11.0,33.0,44,28.0,10.0,1.0,14.0,14.0,109,1610612744,2015,Regular Season,2015-16,2015,1610612744,106,3,-11.5,-105.0,720.0
21501057,2016-03-23,TOR @ BOS,1610612738,t,W,42.0,30.0,0.583,35.0,80.0,0.438,8.0,20.0,0.4,13.0,21.0,7.0,41.0,48,24.0,5.0,5.0,8.0,18.0,91,1610612761,2015,Regular Season,2015-16,2015,1610612761,79,12,3.5,-113.0,-165.0
21501039,2016-03-20,PHI vs. BOS,1610612738,f,W,40.0,30.0,0.571,46.0,94.0,0.489,10.0,25.0,0.4,18.0,21.0,14.0,39.0,53,28.0,8.0,3.0,13.0,24.0,120,1610612755,2015,Regular Season,2015-16,2015,1610612755,105,15,11.5,-110.0,-825.0
21501003,2016-03-16,OKC @ BOS,1610612738,t,L,39.0,29.0,0.574,40.0,93.0,0.43,5.0,19.0,0.263,24.0,27.0,16.0,26.0,42,17.0,4.0,4.0,11.0,22.0,109,1610612760,2015,Regular Season,2015-16,2015,1610612760,130,-21,-5.0,-102.0,184.0
21500319,2015-12-09,CHI @ BOS,1610612738,t,W,13.0,9.0,0.591,38.0,92.0,0.413,5.0,23.0,0.217,24.0,28.0,13.0,32.0,45,22.0,10.0,4.0,12.0,22.0,105,1610612741,2015,Regular Season,2015-16,2015,1610612741,100,5,3.5,-111.0,-166.0
21500312,2015-12-07,NOP vs. BOS,1610612738,f,W,12.0,9.0,0.571,40.0,81.0,0.494,12.0,28.0,0.429,19.0,24.0,10.0,36.0,46,24.0,8.0,8.0,17.0,18.0,111,1610612740,2015,Regular Season,2015-16,2015,1610612740,93,18,1.0,-105.0,-110.0
21500229,2015-11-27,WAS @ BOS,1610612738,t,W,9.0,7.0,0.563,42.0,97.0,0.433,12.0,33.0,0.364,15.0,19.0,19.0,39.0,58,28.0,11.0,7.0,15.0,15.0,111,1610612764,2015,Regular Season,2015-16,2015,1610612764,78,33,3.0,-102.0,-145.0
21500217,2015-11-25,PHI @ BOS,1610612738,t,W,8.0,7.0,0.533,31.0,91.0,0.341,9.0,29.0,0.31,13.0,18.0,11.0,43.0,54,18.0,7.0,6.0,16.0,12.0,84,1610612755,2015,Regular Season,2015-16,2015,1610612755,80,4,11.5,-107.0,-852.0
21501139,2016-04-02,CHI vs. DET,1610612765,f,W,41.0,36.0,0.532,32.0,76.0,0.421,10.0,20.0,0.5,20.0,34.0,7.0,38.0,45,17.0,8.0,2.0,10.0,16.0,94,1610612741,2015,Regular Season,2015-16,2015,1610612741,90,4,-3.0,-106.0,131.0
21501129,2016-04-01,DAL @ DET,1610612765,t,L,40.0,36.0,0.526,31.0,81.0,0.383,13.0,33.0,0.394,14.0,24.0,12.0,35.0,47,23.0,4.0,4.0,11.0,17.0,89,1610612742,2015,Regular Season,2015-16,2015,1610612742,98,-9,5.5,-104.0,-213.0
21501110,2016-03-29,OKC @ DET,1610612765,t,W,40.0,35.0,0.533,33.0,87.0,0.379,4.0,19.0,0.211,18.0,20.0,16.0,37.0,53,20.0,6.0,4.0,16.0,18.0,88,1610612760,2015,Regular Season,2015-16,2015,1610612760,82,6,2.0,-101.0,-121.0
21501074,2016-03-25,CHA @ DET,1610612765,t,W,39.0,34.0,0.534,42.0,91.0,0.462,8.0,30.0,0.267,20.0,26.0,15.0,47.0,62,22.0,4.0,6.0,14.0,22.0,112,1610612766,2015,Regular Season,2015-16,2015,1610612766,105,7,2.0,-105.0,-126.0
21501058,2016-03-23,ORL @ DET,1610612765,t,W,38.0,34.0,0.528,43.0,80.0,0.538,11.0,24.0,0.458,21.0,25.0,9.0,36.0,45,30.0,4.0,5.0,15.0,15.0,118,1610612753,2015,Regular Season,2015-16,2015,1610612753,102,16,6.0,100.0,-240.0
21501030,2016-03-19,BKN @ DET,1610612765,t,W,36.0,34.0,0.514,46.0,94.0,0.489,10.0,24.0,0.417,13.0,21.0,15.0,30.0,45,30.0,5.0,4.0,6.0,17.0,115,1610612751,2015,Regular Season,2015-16,2015,1610612751,103,12,10.0,-102.0,-525.0
21501007,2016-03-16,ATL @ DET,1610612765,t,L,34.0,34.0,0.5,39.0,84.0,0.464,8.0,25.0,0.32,28.0,39.0,9.0,39.0,48,23.0,3.0,4.0,13.0,25.0,114,1610612737,2015,Regular Season,2015-16,2015,1610612737,118,-4,-1.0,-104.0,102.0
21500270,2015-12-02,PHX @ DET,1610612765,t,W,10.0,9.0,0.526,44.0,87.0,0.506,12.0,27.0,0.444,27.0,44.0,13.0,37.0,50,24.0,10.0,1.0,18.0,20.0,127,1610612756,2015,Regular Season,2015-16,2015,1610612756,122,5,4.0,-106.0,-171.0
21500254,2015-11-30,HOU @ DET,1610612765,t,W,9.0,9.0,0.5,45.0,85.0,0.529,8.0,23.0,0.348,18.0,37.0,14.0,32.0,46,22.0,8.0,8.0,11.0,19.0,116,1610612745,2015,Regular Season,2015-16,2015,1610612745,105,11,4.0,-105.0,-175.0
21500234,2015-11-27,OKC vs. DET,1610612765,f,L,8.0,8.0,0.5,31.0,90.0,0.344,9.0,29.0,0.31,16.0,20.0,13.0,25.0,38,17.0,9.0,1.0,8.0,21.0,87,1610612760,2015,Regular Season,2015-16,2015,1610612760,103,-16,-8.0,100.0,326.0
21500986,2016-03-13,SAC vs. UTA,1610612762,f,W,31.0,35.0,0.47,39.0,82.0,0.476,12.0,28.0,0.429,18.0,22.0,11.0,36.0,47,26.0,8.0,3.0,16.0,22.0,108,1610612758,2015,Regular Season,2015-16,2015,1610612758,99,9,1.0,-104.0,-109.0
21500958,2016-03-09,GSW vs. UTA,1610612762,f,L,29.0,35.0,0.453,32.0,79.0,0.405,8.0,20.0,0.4,22.0,31.0,14.0,28.0,42,21.0,9.0,4.0,18.0,16.0,94,1610612744,2015,Regular Season,2015-16,2015,1610612744,115,-21,-14.0,100.0,1198.0
21500925,2016-03-05,NOP vs. UTA,1610612762,f,W,29.0,33.0,0.468,37.0,78.0,0.474,6.0,20.0,0.3,26.0,27.0,10.0,43.0,53,23.0,4.0,10.0,14.0,17.0,106,1610612740,2015,Regular Season,2015-16,2015,1610612740,94,12,-1.0,-103.0,102.0
21500918,2016-03-04,MEM vs. UTA,1610612762,f,L,28.0,33.0,0.459,32.0,75.0,0.427,5.0,19.0,0.263,19.0,29.0,12.0,33.0,45,21.0,6.0,5.0,17.0,18.0,88,1610612763,2015,Regular Season,2015-16,2015,1610612763,94,-6,1.5,-113.0,-123.0
21500886,2016-02-29,BOS vs. UTA,1610612762,f,L,28.0,31.0,0.475,38.0,101.0,0.376,7.0,24.0,0.292,12.0,17.0,15.0,37.0,52,23.0,6.0,4.0,9.0,21.0,95,1610612738,2015,Regular Season,2015-16,2015,1610612738,100,-5,-4.5,-104.0,171.0
21500860,2016-02-25,SAS @ UTA,1610612762,t,L,28.0,29.0,0.491,33.0,77.0,0.429,3.0,17.0,0.176,9.0,12.0,4.0,27.0,31,15.0,6.0,2.0,11.0,10.0,78,1610612759,2015,Regular Season,2015-16,2015,1610612759,96,-18,-3.0,-103.0,138.0
21500712,2016-01-30,SAC @ MEM,1610612763,t,W,28.0,20.0,0.583,41.0,79.0,0.519,8.0,18.0,0.444,31.0,37.0,2.0,30.0,32,23.0,15.0,9.0,13.0,26.0,121,1610612758,2015,Regular Season,2015-16,2015,1610612758,117,4,4.0,-108.0,-177.0
21500642,2016-01-21,DEN vs. MEM,1610612763,f,W,25.0,19.0,0.568,36.0,72.0,0.5,6.0,21.0,0.286,24.0,29.0,4.0,33.0,37,21.0,7.0,6.0,12.0,23.0,102,1610612743,2015,Regular Season,2015-16,2015,1610612743,101,1,2.5,-105.0,-135.0
21500560,2016-01-10,BOS @ MEM,1610612763,t,W,21.0,18.0,0.538,31.0,84.0,0.369,4.0,16.0,0.25,35.0,40.0,21.0,37.0,58,12.0,8.0,9.0,21.0,23.0,101,1610612738,2015,Regular Season,2015-16,2015,1610612738,98,3,-3.0,-109.0,129.0
21501109,2016-03-29,PHI vs. CHA,1610612766,f,W,43.0,31.0,0.581,38.0,87.0,0.437,7.0,25.0,0.28,17.0,18.0,9.0,55.0,64,26.0,6.0,6.0,15.0,7.0,100,1610612755,2015,Regular Season,2015-16,2015,1610612755,85,15,11.5,-113.0,-875.0
21501074,2016-03-25,DET vs. CHA,1610612766,f,L,41.0,31.0,0.569,37.0,93.0,0.398,14.0,30.0,0.467,17.0,22.0,7.0,35.0,42,24.0,8.0,2.0,7.0,21.0,105,1610612765,2015,Regular Season,2015-16,2015,1610612765,112,-7,-2.0,-105.0,114.0
21500655,2016-01-23,NYK @ CHA,1610612766,t,W,21.0,23.0,0.477,28.0,82.0,0.341,9.0,31.0,0.29,32.0,37.0,11.0,38.0,49,17.0,5.0,3.0,11.0,20.0,97,1610612752,2015,Regular Season,2015-16,2015,1610612752,84,13,-1.5,-102.0,107.0
21500636,2016-01-20,OKC vs. CHA,1610612766,f,L,19.0,23.0,0.452,34.0,81.0,0.42,9.0,27.0,0.333,18.0,21.0,6.0,28.0,34,17.0,8.0,2.0,16.0,21.0,95,1610612760,2015,Regular Season,2015-16,2015,1610612760,109,-14,-9.5,-104.0,435.0
21500563,2016-01-10,DEN vs. CHA,1610612766,f,L,17.0,20.0,0.459,30.0,83.0,0.361,12.0,36.0,0.333,20.0,24.0,9.0,31.0,40,24.0,6.0,4.0,12.0,18.0,92,1610612743,2015,Regular Season,2015-16,2015,1610612743,95,-3,1.5,-104.0,-115.0
21500533,2016-01-06,PHX vs. CHA,1610612766,f,L,17.0,18.0,0.486,38.0,87.0,0.437,11.0,28.0,0.393,15.0,22.0,9.0,35.0,44,20.0,9.0,5.0,13.0,15.0,102,1610612756,2015,Regular Season,2015-16,2015,1610612756,111,-9,2.0,-104.0,-124.0
21500688,2016-01-27,MIN vs. OKC,1610612760,f,W,35.0,13.0,0.729,48.0,91.0,0.527,10.0,20.0,0.5,20.0,21.0,15.0,32.0,47,23.0,0.0,6.0,12.0,25.0,126,1610612750,2015,Regular Season,2015-16,2015,1610612750,123,3,6.5,-107.0,-275.0
21500679,2016-01-26,NYK vs. OKC,1610612760,f,W,34.0,13.0,0.723,46.0,99.0,0.465,11.0,20.0,0.55,25.0,29.0,16.0,43.0,59,23.0,7.0,2.0,13.0,22.0,128,1610612752,2015,Regular Season,2015-16,2015,1610612752,122,6,9.0,-110.0,-465.0
21500636,2016-01-20,CHA @ OKC,1610612760,t,W,32.0,12.0,0.727,39.0,83.0,0.47,9.0,24.0,0.375,22.0,30.0,14.0,37.0,51,28.0,9.0,3.0,20.0,16.0,109,1610612766,2015,Regular Season,2015-16,2015,1610612766,95,14,9.5,-106.0,-515.0
21500611,2016-01-17,MIA @ OKC,1610612760,t,W,30.0,12.0,0.714,40.0,88.0,0.455,7.0,22.0,0.318,12.0,12.0,13.0,31.0,44,24.0,11.0,8.0,14.0,13.0,99,1610612748,2015,Regular Season,2015-16,2015,1610612748,74,25,9.5,-103.0,-490.0
21500594,2016-01-15,MIN @ OKC,1610612760,t,W,29.0,12.0,0.707,47.0,89.0,0.528,5.0,23.0,0.217,14.0,22.0,12.0,28.0,40,31.0,10.0,7.0,6.0,21.0,113,1610612750,2015,Regular Season,2015-16,2015,1610612750,93,20,12.5,-113.0,-1300.0
21500582,2016-01-13,DAL @ OKC,1610612760,t,W,28.0,12.0,0.7,38.0,82.0,0.463,15.0,33.0,0.455,17.0,29.0,13.0,41.0,54,24.0,11.0,5.0,18.0,26.0,108,1610612742,2015,Regular Season,2015-16,2015,1610612742,89,19,12.5,-107.0,-1150.0
21500732,2016-02-02,PHX vs. TOR,1610612761,f,W,33.0,16.0,0.673,35.0,74.0,0.473,9.0,27.0,0.333,25.0,32.0,8.0,27.0,35,15.0,9.0,3.0,12.0,22.0,104,1610612756,2015,Regular Season,2015-16,2015,1610612756,97,7,9.0,-109.0,-455.0
21500708,2016-01-30,DET @ TOR,1610612761,t,W,32.0,15.0,0.681,36.0,78.0,0.462,4.0,14.0,0.286,35.0,47.0,13.0,32.0,45,12.0,9.0,3.0,13.0,20.0,111,1610612765,2015,Regular Season,2015-16,2015,1610612765,107,4,7.5,-108.0,-333.0
21500694,2016-01-28,NYK @ TOR,1610612761,t,W,31.0,15.0,0.674,37.0,85.0,0.435,8.0,20.0,0.4,21.0,29.0,15.0,35.0,50,21.0,7.0,11.0,10.0,19.0,103,1610612752,2015,Regular Season,2015-16,2015,1610612752,93,10,12.0,-107.0,-925.0
41500304,2016-05-23,CLE @ TOR,1610612761,t,W,2.0,2.0,0.5,42.0,78.0,0.538,7.0,22.0,0.318,14.0,19.0,9.0,26.0,35,17.0,8.0,3.0,8.0,16.0,105,1610612739,2015,Playoffs,2015-16,2015,1610612739,99,6,-6.0,-107.0,219.0
41500302,2016-05-19,CLE vs. TOR,1610612761,f,L,0.0,2.0,0.0,33.0,82.0,0.402,9.0,33.0,0.273,14.0,18.0,7.0,31.0,38,17.0,6.0,4.0,12.0,31.0,89,1610612739,2015,Playoffs,2015-16,2015,1610612739,108,-19,-11.5,102.0,752.0
41500211,2016-05-03,MIA @ TOR,1610612761,t,L,0.0,1.0,0.0,40.0,89.0,0.449,5.0,21.0,0.238,11.0,15.0,4.0,37.0,41,19.0,10.0,6.0,15.0,25.0,96,1610612748,2015,Playoffs,2015-16,2015,1610612748,102,-6,3.5,-108.0,-163.0
41500117,2016-05-01,IND @ TOR,1610612761,t,W,4.0,3.0,0.571,34.0,89.0,0.382,8.0,24.0,0.333,13.0,17.0,18.0,31.0,49,21.0,7.0,7.0,8.0,12.0,89,1610612754,2015,Playoffs,2015-16,2015,1610612754,84,5,6.0,-110.0,-265.0
21501038,2016-03-20,TOR vs. ORL,1610612753,f,L,29.0,40.0,0.42,40.0,83.0,0.482,8.0,22.0,0.364,12.0,18.0,7.0,33.0,40,20.0,4.0,8.0,12.0,30.0,100,1610612761,2015,Regular Season,2015-16,2015,1610612761,105,-5,-9.5,-113.0,435.0
21500620,2016-01-18,ATL vs. ORL,1610612753,f,L,20.0,20.0,0.5,30.0,87.0,0.345,6.0,22.0,0.273,15.0,20.0,11.0,31.0,42,21.0,11.0,5.0,13.0,13.0,81,1610612737,2015,Regular Season,2015-16,2015,1610612737,98,-17,-7.5,-106.0,292.0
21500499,2016-01-02,CLE vs. ORL,1610612753,f,L,19.0,15.0,0.559,29.0,76.0,0.382,6.0,25.0,0.24,15.0,17.0,5.0,40.0,45,16.0,1.0,2.0,14.0,29.0,79,1610612739,2015,Regular Season,2015-16,2015,1610612739,104,-25,-8.5,-108.0,338.0
21500663,2016-01-23,SAC vs. IND,1610612754,f,L,23.0,21.0,0.523,36.0,86.0,0.419,7.0,19.0,0.368,18.0,25.0,9.0,32.0,41,18.0,7.0,10.0,10.0,26.0,97,1610612758,2015,Regular Season,2015-16,2015,1610612758,108,-11,-3.0,-102.0,139.0
21500580,2016-01-13,BOS vs. IND,1610612754,f,L,22.0,17.0,0.564,37.0,91.0,0.407,5.0,30.0,0.167,15.0,20.0,13.0,35.0,48,18.0,12.0,3.0,17.0,20.0,94,1610612738,2015,Regular Season,2015-16,2015,1610612738,103,-9,-3.5,-105.0,142.0
21500167,2015-11-18,PHI vs. IND,1610612754,f,W,7.0,5.0,0.583,42.0,92.0,0.457,12.0,27.0,0.444,16.0,20.0,16.0,32.0,48,28.0,18.0,8.0,18.0,17.0,112,1610612755,2015,Regular Season,2015-16,2015,1610612755,85,27,6.0,-105.0,-240.0
21500722,2016-02-01,DET @ BKN,1610612751,t,L,12.0,37.0,0.245,40.0,82.0,0.488,7.0,16.0,0.438,13.0,15.0,7.0,32.0,39,28.0,5.0,4.0,11.0,15.0,100,1610612765,2015,Regular Season,2015-16,2015,1610612765,105,-5,-7.0,-105.0,250.0
21500710,2016-01-30,NOP vs. BKN,1610612751,f,L,12.0,36.0,0.25,40.0,84.0,0.476,9.0,20.0,0.45,14.0,23.0,10.0,34.0,44,23.0,6.0,5.0,10.0,13.0,103,1610612740,2015,Regular Season,2015-16,2015,1610612740,105,-2,-9.0,102.0,400.0
21500400,2015-12-19,CHI @ NYK,1610612752,t,W,14.0,14.0,0.5,41.0,82.0,0.5,5.0,20.0,0.25,20.0,24.0,10.0,33.0,43,19.0,6.0,2.0,11.0,15.0,107,1610612741,2015,Regular Season,2015-16,2015,1610612741,91,16,2.5,-107.0,-138.0
21500113,2015-11-11,CHA vs. NYK,1610612752,f,L,4.0,5.0,0.444,42.0,86.0,0.488,4.0,21.0,0.19,5.0,7.0,11.0,41.0,52,20.0,5.0,5.0,16.0,24.0,93,1610612766,2015,Regular Season,2015-16,2015,1610612766,95,-2,-6.5,-107.0,222.0
21500109,2015-11-10,TOR vs. NYK,1610612752,f,W,4.0,4.0,0.5,42.0,95.0,0.442,11.0,23.0,0.478,16.0,18.0,13.0,31.0,44,22.0,8.0,7.0,9.0,27.0,111,1610612761,2015,Regular Season,2015-16,2015,1610612761,109,2,-7.5,-110.0,264.0
21500387,2015-12-18,ORL vs. POR,1610612757,f,L,11.0,17.0,0.393,32.0,73.0,0.438,11.0,32.0,0.344,19.0,26.0,7.0,35.0,42,21.0,3.0,2.0,19.0,23.0,94,1610612753,2015,Regular Season,2015-16,2015,1610612753,102,-8,-4.5,-107.0,159.0
41500224,2016-05-09,GSW @ POR,1610612757,t,L,1.0,3.0,0.25,43.0,106.0,0.406,15.0,39.0,0.385,24.0,33.0,18.0,34.0,52,22.0,8.0,3.0,18.0,29.0,125,1610612744,2015,Playoffs,2015-16,2015,1610612744,132,-7,-6.0,-107.0,231.0
21500303,2015-12-06,OKC vs. SAC,1610612758,f,L,7.0,15.0,0.318,35.0,88.0,0.398,7.0,24.0,0.292,18.0,30.0,13.0,28.0,41,20.0,11.0,5.0,14.0,20.0,95,1610612760,2015,Regular Season,2015-16,2015,1610612760,98,-3,-11.5,-105.0,638.0
21500169,2015-11-18,ATL vs. SAC,1610612758,f,L,4.0,8.0,0.333,38.0,86.0,0.442,5.0,16.0,0.313,16.0,18.0,13.0,39.0,52,26.0,7.0,1.0,20.0,22.0,97,1610612737,2015,Regular Season,2015-16,2015,1610612737,103,-6,-2.5,-102.0,126.0
21500167,2015-11-18,IND @ PHI,1610612755,t,L,0.0,12.0,0.0,35.0,76.0,0.461,5.0,25.0,0.2,10.0,16.0,7.0,36.0,43,14.0,9.0,8.0,29.0,17.0,85,1610612754,2015,Regular Season,2015-16,2015,1610612754,112,-27,-6.0,-105.0,214.0
21500142,2015-11-14,SAS vs. PHI,1610612755,f,L,0.0,10.0,0.0,33.0,82.0,0.402,8.0,22.0,0.364,9.0,11.0,6.0,35.0,41,15.0,7.0,3.0,15.0,21.0,83,1610612759,2015,Regular Season,2015-16,2015,1610612759,92,-9,-16.0,-105.0,2200.0
21500134,2015-11-13,OKC vs. PHI,1610612755,f,L,0.0,9.0,0.0,30.0,86.0,0.349,5.0,17.0,0.294,20.0,28.0,12.0,31.0,43,16.0,11.0,7.0,17.0,17.0,85,1610612760,2015,Regular Season,2015-16,2015,1610612760,102,-17,-13.0,-103.0,971.0
21501189,2016-04-09,NOP vs. PHX,1610612756,f,W,22.0,58.0,0.275,43.0,83.0,0.518,10.0,25.0,0.4,25.0,31.0,11.0,42.0,53,27.0,6.0,8.0,17.0,25.0,121,1610612740,2015,Regular Season,2015-16,2015,1610612740,100,21,3.5,-103.0,-154.0
21501175,2016-04-07,HOU vs. PHX,1610612756,f,W,21.0,58.0,0.266,44.0,94.0,0.468,12.0,31.0,0.387,24.0,29.0,20.0,27.0,47,31.0,11.0,2.0,19.0,24.0,124,1610612745,2015,Regular Season,2015-16,2015,1610612745,115,9,-12.5,-107.0,798.0
21500250,2015-11-29,TOR vs. PHX,1610612756,f,W,8.0,9.0,0.471,40.0,94.0,0.426,11.0,27.0,0.407,16.0,20.0,13.0,37.0,50,24.0,4.0,9.0,9.0,15.0,107,1610612761,2015,Regular Season,2015-16,2015,1610612761,102,5,-3.0,-108.0,133.0
21501043,2016-03-21,CHA vs. SAS,1610612759,f,L,59.0,11.0,0.843,37.0,86.0,0.43,4.0,17.0,0.235,10.0,13.0,9.0,38.0,47,23.0,9.0,12.0,16.0,17.0,88,1610612766,2015,Regular Season,2015-16,2015,1610612766,91,-3,6.0,-105.0,-240.0
21500960,2016-03-10,CHI @ SAS,1610612759,t,W,55.0,10.0,0.846,44.0,93.0,0.473,6.0,17.0,0.353,15.0,19.0,9.0,31.0,40,29.0,14.0,4.0,8.0,12.0,109,1610612741,2015,Regular Season,2015-16,2015,1610612741,101,8,14.5,-107.0,-2100.0
21501146,2016-04-03,MIN vs. DAL,1610612742,f,W,39.0,38.0,0.506,32.0,83.0,0.386,14.0,40.0,0.35,10.0,17.0,15.0,29.0,44,19.0,6.0,4.0,10.0,17.0,88,1610612750,2015,Regular Season,2015-16,2015,1610612750,78,10,3.0,100.0,-148.0
21501129,2016-04-01,DET vs. DAL,1610612742,f,W,38.0,38.0,0.5,39.0,85.0,0.459,8.0,24.0,0.333,12.0,14.0,8.0,40.0,48,18.0,4.0,5.0,10.0,18.0,98,1610612765,2015,Regular Season,2015-16,2015,1610612765,89,9,-5.5,-106.0,191.0
21500501,2016-01-02,NOP @ DAL,1610612742,t,L,19.0,15.0,0.559,36.0,83.0,0.434,10.0,26.0,0.385,16.0,19.0,3.0,30.0,33,20.0,10.0,2.0,13.0,17.0,98,1610612740,2015,Regular Season,2015-16,2015,1610612740,105,-7,3.5,-110.0,-169.0
21500449,2015-12-26,CHI @ DAL,1610612742,t,W,17.0,13.0,0.567,40.0,87.0,0.46,16.0,33.0,0.485,22.0,28.0,16.0,26.0,42,24.0,10.0,1.0,11.0,25.0,118,1610612741,2015,Regular Season,2015-16,2015,1610612741,111,7,2.0,-105.0,-130.0
21500421,2015-12-22,TOR vs. DAL,1610612742,f,L,15.0,13.0,0.536,40.0,92.0,0.435,11.0,29.0,0.379,8.0,11.0,4.0,30.0,34,23.0,8.0,7.0,6.0,25.0,99,1610612761,2015,Regular Season,2015-16,2015,1610612761,103,-4,-4.5,-105.0,160.0
21500371,2015-12-16,IND vs. DAL,1610612742,f,L,14.0,12.0,0.538,33.0,90.0,0.367,8.0,33.0,0.242,7.0,10.0,11.0,36.0,47,16.0,2.0,3.0,11.0,16.0,81,1610612754,2015,Regular Season,2015-16,2015,1610612754,107,-26,-4.5,-107.0,162.0
21500363,2015-12-14,PHX @ DAL,1610612742,t,W,14.0,11.0,0.56,38.0,77.0,0.494,12.0,32.0,0.375,16.0,21.0,5.0,36.0,41,17.0,12.0,1.0,16.0,22.0,104,1610612756,2015,Regular Season,2015-16,2015,1610612756,94,10,4.0,-103.0,-171.0
21500794,2016-02-10,DET vs. DEN,1610612743,f,W,22.0,32.0,0.407,39.0,83.0,0.47,6.0,19.0,0.316,19.0,24.0,8.0,39.0,47,25.0,10.0,3.0,12.0,13.0,103,1610612765,2015,Regular Season,2015-16,2015,1610612765,92,11,-5.0,-103.0,184.0
21500950,2016-03-09,CHA vs. NOP,1610612740,f,L,24.0,39.0,0.381,40.0,85.0,0.471,10.0,33.0,0.303,23.0,28.0,6.0,37.0,43,22.0,2.0,3.0,11.0,23.0,113,1610612766,2015,Regular Season,2015-16,2015,1610612766,122,-9,-8.5,-107.0,346.0
21500925,2016-03-05,UTA @ NOP,1610612740,t,L,23.0,38.0,0.377,38.0,92.0,0.413,9.0,19.0,0.474,9.0,11.0,6.0,26.0,32,25.0,6.0,5.0,8.0,27.0,94,1610612762,2015,Regular Season,2015-16,2015,1610612762,106,-12,1.0,-107.0,-113.0
21500901,2016-03-02,HOU vs. NOP,1610612740,f,L,23.0,36.0,0.39,36.0,90.0,0.4,14.0,37.0,0.378,9.0,13.0,6.0,37.0,43,24.0,10.0,3.0,22.0,28.0,95,1610612745,2015,Regular Season,2015-16,2015,1610612745,100,-5,-6.0,-104.0,205.0
21501107,2016-03-29,IND vs. CHI,1610612741,f,W,37.0,37.0,0.5,37.0,87.0,0.425,10.0,26.0,0.385,14.0,16.0,12.0,29.0,41,22.0,5.0,6.0,15.0,19.0,98,1610612754,2015,Regular Season,2015-16,2015,1610612754,96,2,-6.0,-104.0,210.0
21501099,2016-03-28,ATL @ CHI,1610612741,t,L,36.0,37.0,0.493,40.0,106.0,0.377,9.0,22.0,0.409,11.0,15.0,18.0,40.0,58,22.0,4.0,5.0,7.0,17.0,100,1610612737,2015,Regular Season,2015-16,2015,1610612737,102,-2,-3.5,-105.0,142.0
21500714,2016-01-31,LAC vs. CHI,1610612741,f,L,26.0,20.0,0.565,40.0,93.0,0.43,5.0,15.0,0.333,8.0,11.0,11.0,31.0,42,19.0,2.0,4.0,9.0,20.0,93,1610612746,2015,Regular Season,2015-16,2015,1610612746,120,-27,-4.5,-110.0,162.0
21500587,2016-01-14,PHI vs. CHI,1610612741,f,W,23.0,15.0,0.605,41.0,88.0,0.466,7.0,17.0,0.412,26.0,31.0,17.0,36.0,53,17.0,9.0,2.0,23.0,20.0,115,1610612755,2015,Regular Season,2015-16,2015,1610612755,111,4,8.5,-105.0,-425.0
21500573,2016-01-12,MIL vs. CHI,1610612741,f,L,22.0,15.0,0.595,35.0,85.0,0.412,12.0,29.0,0.414,19.0,24.0,20.0,37.0,57,22.0,3.0,8.0,17.0,25.0,101,1610612749,2015,Regular Season,2015-16,2015,1610612749,106,-5,3.0,-102.0,-145.0
21500537,2016-01-07,BOS @ CHI,1610612741,t,W,22.0,12.0,0.647,39.0,94.0,0.415,9.0,22.0,0.409,14.0,17.0,12.0,42.0,54,23.0,4.0,5.0,16.0,18.0,101,1610612738,2015,Regular Season,2015-16,2015,1610612738,92,9,6.5,-103.0,-250.0
21500839,2016-02-22,PHX @ LAC,1610612746,t,W,37.0,19.0,0.661,44.0,80.0,0.55,13.0,24.0,0.542,23.0,35.0,10.0,43.0,53,29.0,9.0,10.0,16.0,20.0,124,1610612756,2015,Regular Season,2015-16,2015,1610612756,84,40,15.0,-113.0,-3000.0
21500804,2016-02-18,SAS @ LAC,1610612746,t,W,36.0,18.0,0.667,39.0,78.0,0.5,12.0,25.0,0.48,15.0,20.0,8.0,37.0,45,23.0,8.0,7.0,18.0,20.0,105,1610612759,2015,Regular Season,2015-16,2015,1610612759,86,19,-1.5,-110.0,101.0
21500777,2016-02-08,PHI vs. LAC,1610612746,f,W,35.0,17.0,0.673,35.0,95.0,0.368,5.0,22.0,0.227,23.0,31.0,14.0,38.0,52,21.0,12.0,4.0,12.0,22.0,98,1610612755,2015,Regular Season,2015-16,2015,1610612755,92,6,9.0,-102.0,-425.0
21500586,2016-01-13,MIA @ LAC,1610612746,t,W,26.0,13.0,0.667,40.0,94.0,0.426,11.0,25.0,0.44,13.0,16.0,10.0,33.0,43,26.0,18.0,5.0,7.0,25.0,104,1610612748,2015,Regular Season,2015-16,2015,1610612748,90,14,3.0,-110.0,-150.0
21500535,2016-01-06,POR vs. LAC,1610612746,f,W,23.0,13.0,0.639,42.0,83.0,0.506,11.0,23.0,0.478,14.0,17.0,10.0,32.0,42,24.0,7.0,6.0,10.0,22.0,109,1610612757,2015,Regular Season,2015-16,2015,1610612757,98,11,3.5,-105.0,-157.0
